,cell_growth
161,0.9508643806264704
162,1.2946839667983678
163,-0.7048828593422403
164,-0.495829020510292
165,-1.0616234966053046
166,-1.0196487922628414
167,0.8174665807038372
168,1.4887841412589093
169,-1.1285434773179666
170,-0.6289420825572296
171,-1.305337621095728
172,1.8878113444574514
173,0.8050307176236163
174,-0.6627146714123984
175,0.8203011190097017
176,0.1941013058802757
177,1.0945409966826511
178,1.8528644064871203
179,-0.14421423605704436
180,1.073866644526343
181,1.4472856408194865
182,-0.6474286411527834
183,1.1554876097178794
184,0.18842218178519593
185,-0.7630281731813235
186,-0.9318538837653965
187,1.2204425398485002
188,-0.6180076284567971
189,-0.23014485076907248
190,1.1540507266343114
191,-0.7705627158267808
192,-1.042261308686293
193,-1.1375090638406449
194,-0.5055328279025145
195,0.6362046965843354
196,-0.8026102514164809
197,0.7379562745747492
198,-0.7946068931831282
199,-0.8911084217595615
200,-0.5790906934868508
201,1.0722561061786475
202,0.7825073357317662
203,2.024690753125898
204,2.299629068709389
205,0.5431313254551071
206,-1.1484505162810061
207,-0.7825352870117913
208,0.4552095088408501
209,-0.9539806015102035
210,-0.7741787712127992
211,1.1594824502086192
212,-1.5268811494310106
213,1.7814230602547287
214,0.94445522881879
215,-0.9951646550781967
216,1.1609364967491018
217,0.4127946653094305
218,1.6714230816183628
219,2.074880364422385
220,1.647977206782303
221,-0.7679209727477274
222,0.9590043802374055
223,1.4595028407609651
224,-0.716827103496386
225,-0.8875032826162653
226,0.9114043666111069
227,0.014109008354040884
228,1.3035011016433924
229,0.9455354468298651
230,-0.6654960270241681
231,2.032740569336949
232,0.22860849191985402
233,-1.3436749832152322
234,0.32765357889069074
235,0.88436643733408
236,0.9068106865372708
237,-0.5589529496355649
238,2.0419306116837186
239,-0.6286006960416709
240,-1.1654562253792875
241,-0.49329330317873255
242,1.2505678418094872
243,-1.5713122484745181
244,-0.7084924702413059
245,-0.6508886512965917
246,-1.0857362247592937
247,-0.690910820675515
248,-0.37056892693126403
249,-1.131398229062784
250,-1.3445063063577944
251,-0.8515158676661064
252,1.0097526287728578
253,1.64291977768548
254,0.9527988134875489
255,1.3560143851876625
256,1.4454865149576168
257,0.5835773601492142
258,-1.393075611854467
259,0.8903860777627387
260,-1.0151613697844957
261,-1.2380756749417967
262,0.9894539030738854
263,-1.0541859023385758
264,0.8053328746177334
265,-0.8722253681329781
266,-0.8065189359676368
267,1.3575089048915598
268,-0.9047592615879047
269,1.3672806109248934
270,-0.65594096852596
271,1.8032052973607389
272,0.9149405148937707
273,1.263581044165278
274,-0.799485676434038
275,1.2505946547217748
276,0.0678366366235537
277,1.9425181213296532
278,0.3842961543270076
279,-0.5099833336474289
280,-0.9316567387107627
281,-0.18205746510014692
282,-0.7636623024168683
283,-1.0339350571120185
284,1.2006565494122519
285,1.3010536119596114
286,-1.1389088216688743
287,-0.38306895371432303
288,-1.1883908526347209
289,1.0512391455410857
290,-1.215245232915739
291,-0.3573173842717521
292,-0.7113693223657714
293,1.0722077845169322
294,1.0986590073574127
295,-0.6804228836045118
296,-1.5440102946906429
297,-0.9836494434834829
298,2.589694928947851
299,0.014181482165195861
300,-2.0268313068193273
301,-0.09513743873159244
302,-1.3242558981460757
303,1.423229318154617
304,1.3477792301343943
305,-0.8023509846263771
306,-0.06662088713848689
307,-0.9550466724498017
308,0.3581305591703006
309,-0.999050089564418
310,-0.5149633167024239
311,-0.56642002842377
312,0.6333101314443484
313,-0.798738793857274
314,-0.5677469468841098
315,-0.8936782003207957
316,2.2703912538035587
317,-0.9767918953801918
318,2.011493901505134
319,-0.5428953097628629
320,0.9135294663258888
321,0.08899924365791335
322,-0.5152089966020852
323,-0.7944916433632353
324,-1.105152199400515
325,0.9678535926906692
326,-0.7108073065698796
327,1.7257540103659932
328,2.108625157834712
329,1.5258504326650828
330,1.3986319504249147
331,-0.8085973622408417
332,-0.9089783231684321
333,-0.9195819343113345
334,-0.9935748327459198
335,1.451751741514817
336,-0.80734074130531
337,1.134856265848388
338,-0.4469832824115904
339,0.5227945945852931
340,-0.6753577124909634
341,0.47456207154970986
342,3.2454858007725402
343,1.1813397500112255
344,1.7355752632294534
345,-0.8670704199127058
346,-1.061380058311358
347,-0.7301234019731019
348,-0.8251715038922476
349,-0.23735936184300413
350,-1.361891012582518
351,-0.7784402733564394
352,-0.7573767349146161
353,-1.0236708627779336
354,-0.9248383542695069
355,-0.30896317087842234
356,-0.47817331899776855
357,-0.8743693789523552
358,-0.7863723830795244
359,-1.7000400000287978
360,1.231375506690914
361,0.6147050413421662
362,1.8036753467201367
363,0.42086590089835824
364,1.0171890199380504
365,-0.9954858347124445
366,1.8455560365433767
367,-0.8354431448296962
368,0.6281110012339584
369,2.5926191627987545
370,1.1669374512456487
371,-0.8716176684234105
372,-0.15261952011472138
373,-1.103616093920286
374,-0.7325968892088464
375,-0.9055156161228402
376,-0.6929000286345441
377,0.9451783277838162
378,0.5937352570418883
379,-0.8066358850036143
380,0.1469875329903961
381,-0.4545692877344265
382,-0.6637681300967205
383,-0.8739826405505652
384,-0.4655615463390995
385,1.37712889542297
386,-1.0163877563926897
387,0.6480982148881776
388,0.27086046501357297
389,1.418739328621501
390,-1.3903239688142068
391,-0.5064550241890146
392,1.7515546123043864
393,-0.5995922783930245
394,-0.5111913653941615
395,-0.8969561880192676
396,-0.4586907686811494
397,-0.38977146967541554
398,2.0555181637292748
399,2.09663335840242
400,-0.5373711645553628
401,-0.903562871235061
402,0.6613160021301961
403,-0.7804289672311941
404,-0.5881462583268807
405,-0.8275312165433779
406,0.793665199528578
407,1.0125028362622728
408,-0.9567395754560394
409,-0.4955394177078309
410,-0.6550088662912315
411,0.16115563181442713
412,-1.4782529676469698
413,-1.3872361347377948
414,0.692448949749498
415,-0.6086799873705803
416,0.4428293077904086
417,0.03022262074357785
418,-0.648681948968737
419,0.14515537657718766
420,-0.24771370000109194
421,-0.7311329274625868
422,-0.6329208067256042
423,-0.772840438091674
424,-0.7439086523999878
425,0.7214225309235522
426,0.10454436881857034
427,-0.3734397940111372
428,1.438868877437505
429,-1.2187836126570648
430,0.6406708965583001
431,-0.8391120523113045
432,-0.6290199856503508
433,1.3279475634102735
434,1.0433846143458887
435,-0.21040096227352736
436,0.3633852667233465
437,-0.654847754945822
438,0.5446197974180875
439,-1.1559745230322278
440,-0.7251806916057745
441,0.11327927023856615
442,-0.6919131358458787
443,-0.915318779215758
444,-0.4800876773457311
445,1.906289095970055
446,0.6121371199882988
447,-0.7684613361823066
448,-0.8100190515961724
449,1.2367605737976566
450,1.1080857125387924
451,0.37212493202278324
452,2.073610602339553
453,1.310259249940059
454,-0.6504048343941086
455,-0.9640480946022773
456,-0.7710028536234856
457,1.4953664259438277
458,-0.38174000182833434
459,-0.7254884878837581
460,0.041490396625703314
461,-1.4088417944088392
462,0.8337702636959403
463,-0.8699203429408426
464,0.840686045336121
465,-0.8297900923908677
466,1.1654229884520746
467,0.018870333295656135
468,-1.2789063148126683
469,-0.6085472865538427
470,0.11395722216752202
471,-0.9672103775359047
472,0.532239762100763
473,-0.3570469345611656
474,0.5097019177762044
475,-0.7193183958638923
476,1.079715481218641
477,-0.36978592511989417
478,-0.9160670615252137
479,0.8876222433567305
480,-0.7418195235249028
481,-0.012710804774675219
482,0.9218901206347194
483,-0.9234231708325974
484,0.1709392888918797
485,-0.5838963594902625
486,-0.4744108792051074
487,-0.5784971457756528
488,-0.8366191002501484
489,-0.659372574556183
490,1.0806475872128567
491,0.8222291664438989
492,-0.8273896274591186
493,-0.9865339674385438
494,1.4823480907301987
495,0.6833120392946724
496,-1.0252769747922166
497,1.9162298306680154
498,-1.7728714677562056
499,-0.05117825398424096
500,0.07055926427739279
501,1.4370489989158002
502,-0.4764824365503874
503,0.7030434279051266
504,1.9404669713944258
505,-0.8467453432678659
506,1.0310303509186585
507,0.8667582802940966
508,-1.0258260635842595
509,-0.7879855317162497
510,-0.788747022454749
511,1.0625727250763994
512,-0.7057225250584324
513,0.977762975576197
514,-1.2011480304277318
515,-0.5464150787593212
516,1.3267740726229693
517,0.26126647392881386
518,-0.41266306869828234
519,0.5952165876774239
520,0.31207117997054856
521,-0.13487595048979129
522,-0.5037649801721321
523,0.8986730990706143
524,1.5990375028685642
525,1.7040112278750015
526,1.6562695727373948
527,-1.3040043805559411
528,-0.8170152791778172
529,1.4049802267917049
530,1.5243792351128882
531,-1.1153854748450318
532,-0.7364240469258522
533,0.491875235853767
534,-0.8939940347210764
535,-1.0015027247063684
536,-0.33292949436949765
537,-0.9173171213632774
538,-0.6748103213859862
539,-1.2916234925414456
540,1.5132887940596305
541,-0.8850857624934844
542,1.2078230776533092
543,-0.6063439755742938
544,-0.7108067745814955
545,-0.5709721560583266
546,1.1250991709695564
547,1.1839605961272142
548,0.5247085905679933
549,-1.3583758064185456
550,1.5555960124053052
551,-1.049924405715889
552,0.5494347116695734
553,-0.7934221598896871
554,-0.7929730581317445
555,0.6196374100945867
556,2.2076542375673402
557,-1.416888080851319
558,2.136481025462572
559,-0.8832598930031164
560,1.1377835851682097
561,-1.2030687564181506
562,-0.857643236426432
563,-0.8113484315343589
564,-0.1860340065627643
565,0.8027589072793689
566,-1.0648451295406403
567,-1.347877062022275
568,0.984943460696667
569,1.1240541777788442
570,-1.5810515151195215
571,0.24266910601593678
572,-1.4986917254589882
573,-1.378605956402693
574,2.41271594155201
575,-0.4446047674940817
576,0.01564402740275922
577,2.2401001841869896
578,-0.3028297846825616
579,-1.0276054463329396
580,-1.1158873495468593
581,-0.7722621302007285
582,1.1387156668020384
583,-0.657347229810706
584,-1.1041920329103299
585,0.579046800504135
586,0.8017820470933456
587,-0.9288314049001063
588,1.329287318359843
589,0.2985771447145546
590,0.21303518485336495
591,-0.7255579585076043
592,0.4157446143707682
593,-0.8404587890865438
594,-0.7595541957123986
595,0.28541149600840454
596,0.15297155493188314
597,-0.7602198165681399
598,-0.7183001941026482
599,-0.6462563696606114
600,-0.07508010451612837
601,0.707104929026826
602,-1.1041405457118294
603,-0.6905413612530555
604,-0.653480782652967
605,2.328881376584837
606,0.9530190431503176
607,0.6349106553449303
608,-1.0787824944530005
609,0.30973946395037255
610,-0.13273474730004767
611,0.5719964353084463
612,-0.5248972888515198
613,1.0661127274979252
614,-0.4578286797786587
615,-0.5693458938165868
616,1.4656253053883157
617,-1.147437390306945
618,-0.2784637339486485
619,-1.1659342444403393
620,-0.7585369892581827
621,-1.07765157612073
622,-0.3878176235336063
623,-0.8521281832974598
624,0.11650472489363753
625,1.7949293274368412
626,-0.3790406498794555
627,0.7527746992531931
628,-0.901728314702467
629,-1.0266422378270788
630,-0.49157551616817424
631,-0.5391006175718445
632,-0.5337401897712942
633,0.9034966084713649
634,-0.7475854680805124
635,1.3244297609045386
636,-1.0186298355989634
637,-1.4222854797934579
638,-0.5744347274915823
639,0.9513453246010273
640,0.9910898419899131
641,0.530573361180874
642,-0.7493386105983488
643,0.20733095324622225
644,1.3402135191882636
645,-1.6129022304012257
646,2.0139628470166184
647,-0.5727689824011205
648,1.201431191631898
649,-0.8422879045720162
650,0.6902212629038585
651,1.6880921480313322
652,0.6064381938305634
653,-1.4230520300741216
654,1.0150887062207987
655,-0.34555341176965576
656,-1.13843031926529
657,0.3962767909818912
658,-0.7181594912937954
659,2.6055007287146483
660,1.5533051217474576
661,-0.5916465276739377
662,-2.2246515729976015
663,-1.91675433585424
664,-0.5288711363557097
665,2.0732930104422596
666,1.8196511984413186
667,1.0036782507715114
668,-2.495564607956357
669,1.5405407255017844
670,-0.9186997591877343
671,0.6321794676734683
672,-0.9012806717883608
673,0.8303265930873067
674,-1.463874683672215
675,-0.7193959540487193
676,0.5527161926211949
677,0.9914569839352224
678,-0.8250879179739679
679,-0.7691071829681321
680,-0.5261703934236088
681,-1.096494268411089
682,-0.9987886007882548
683,-1.1097363668974258
684,-1.1749220232738793
685,-0.8260909067248666
686,-1.85939299466258
687,1.6429562012269616
688,-0.9082088145162459
689,0.4125295820516556
690,-1.0867713910780552
691,-1.0810052235966463
692,-0.7223872544573614
693,-0.5026312438523882
694,-0.609386093902804
695,1.1848717350191311
696,-0.9316170684305352
697,0.042423043947343475
698,0.48686828196232124
699,-0.6119626697384086
700,-0.8755964567738758
701,0.06369189945651411
702,0.5529662046645037
703,0.848348322336925
704,-0.4576972246945146
705,1.3612954262276065
706,-1.1333842104052103
707,1.1980066504474964
708,-0.8137030068575284
709,-0.8399856486105848
710,0.7656176989628347
711,0.660477189750338
712,0.16379956411606297
713,2.103640977223026
714,2.0806311024481796
715,-0.6262376163411568
716,-0.8516950255084287
717,1.500346923628484
718,-0.5802948480568343
719,2.8306865540216184
720,1.6783939297592851
721,-1.2073046188345757
722,-0.614361641976849
723,-0.7561095629831999
724,-0.5845893280678175
725,0.6655316526836745
726,-0.5107317417570356
727,0.6381676131011993
728,-0.5932458398821009
729,-0.8651170144731616
730,1.602770227891021
731,-1.3525570643281446
732,1.8226717228757094
733,1.0896334992483139
734,-0.6395132121453717
735,-0.9472232507885872
736,0.6068581663326555
737,-0.5238049759027694
738,-0.8734015123649818
739,-0.5419976440211699
740,0.9452992063876117
741,-0.8772964004883669
742,1.0969360000877397
743,2.0529075583731897
744,-1.2972599837801613
745,-0.8543149864051734
746,-0.7596971015157897
747,0.8617973504518687
748,-0.7676516687148665
749,-0.43914443096401756
750,0.04770818268822787
751,-0.9113399816237706
752,-0.803803383092974
753,-1.06292930581215
754,-0.8200371702343494
755,-0.8306098576778901
756,-0.566516807380339
757,0.9984284770050003
758,-0.7860588482973276
759,-0.5855592792199197
760,0.9989340352359661
761,1.4058827406234666
762,-0.7226147013609403
763,-0.03094439161455373
764,-0.8868090696293423
765,1.2407509362700269
766,1.5549604644837332
767,0.5188732079168313
768,0.9376998540011346
769,-0.18240372824739626
770,1.7567862793850464
771,-0.573852954510041
772,-1.07810516913956
773,1.93767680463972
774,1.2310644281674625
775,0.5733301887445664
776,-0.5119251294761519
777,1.2909526018974846
778,0.7394813796792262
779,1.852609478991082
780,0.5906212444170963
781,-0.9863747588655685
782,1.5850006395400482
783,-1.2825170656593445
784,-0.49655351491558447
785,1.1548399580043844
786,0.9819712758929692
787,1.1381452162957117
788,0.9128358284939263
789,1.6414255307537287
790,1.0487186354510356
791,-0.8548708168073493
792,-1.2126763187913476
793,0.7535289658053382
794,1.0707201217213573
795,1.8495175656427292
796,-1.3014917300274662
797,1.2735936039422486
798,-0.41509737802178465
799,-0.9487916530333118
800,-0.21823922361601508
801,-1.0990440395292944
802,-0.585193504361919
803,-0.4672849167080563
804,-0.451612928978549
805,-0.720170187654286
806,-0.6899013049639137
807,-1.2178389344000216
808,1.2144255825113281
809,1.1229327836031286
810,1.2215697321054817
811,-0.9803593533621567
812,-1.1316019106953807
813,0.09709806635206697
814,0.5674485136761491
815,1.0721846931410504
816,1.5167035267561997
817,-0.5979782918262251
818,1.6240984501306026
819,0.6181548191643732
820,-0.06788714188531465
821,-0.45489413922762784
822,-0.27699119232543606
823,-0.9274544023898202
824,1.2953939215288297
825,0.8088990865957414
826,-1.0489439528556868
827,-0.5843354335010198
828,0.9043229639822132
829,1.0406965575895946
830,0.8113948735597248
831,-0.525357358404833
832,0.6691380346157398
833,0.5205601864130952
834,-0.769618289932514
835,-1.0094966945408355
836,-1.0414573670102514
837,-1.1628230007905271
838,2.003781737664444
839,-0.5678770362446534
840,-1.0227772571365277
841,1.6896190912775162
842,-1.0777583250347404
843,0.9241644663336372
844,1.053101714532226
845,-1.2792359529269217
846,-0.742903624962644
847,1.7713668754400365
848,-0.7035103320579221
849,1.8107460656674685
850,-0.9778538422344885
851,-1.2173286632931792
852,-0.5398108328454551
853,0.6985470542143071
854,-1.2491989036180602
855,-1.5122897085174185
856,1.2319964236642624
857,-0.6552324720067346
858,2.11846794746779
859,1.0098814119486061
860,0.7502808586215596
861,-0.660339239204853
862,-0.5469415982708974
863,-1.7135799484051604
864,0.8219528449682912
865,1.4526258156992684
866,1.6923244669889066
867,0.7940119449316968
868,-0.6097402929327854
869,-0.9454139137198704
870,-0.9811568566197972
871,-0.7697268840711335
872,1.8107015623202758
873,-0.7641356390370381
874,0.905978607578348
875,1.6888603475271433
876,-0.27161288559061453
877,1.5535988736994908
878,-0.7642901481050569
879,-0.8610764916992586
880,-0.39296112660117577
881,-0.9657179613830158
882,-0.7028755650971408
883,0.9448128869298965
884,-0.3054098654837107
885,-0.7184264283569712
886,-0.8037972844303491
887,-0.7514415867115747
888,-0.9250441955591091
889,-1.3373981469137732
890,-0.5188136235406188
891,-1.430239415667456
892,-0.7416645695593498
893,0.8611447413210155
894,1.3691140793864818
895,-0.5085336461240724
896,-0.5329718471696927
897,1.2606359441006234
898,-0.8895823739920568
899,-1.17490796586257
900,1.3646154825576446
901,1.833928485492203
902,0.9951624804038569
903,1.4287011979944528
904,-1.4201406959824414
905,0.6844428462502524
906,0.526808826191543
907,-1.0717324253371003
908,1.39836067385632
909,-1.0956522016659653
910,-0.771878327668519
911,0.6672363801422049
912,0.7239796619193729
913,-0.4096271600060626
914,-0.12644819053361797
915,0.6257138001540118
916,-1.3502830738804674
917,-0.9374967300944581
918,-0.9256270955419142
919,-0.7559045079273687
920,-0.8671681795262076
921,1.6635182502056904
922,-1.1670842567887265
923,0.8337479301916184
924,-0.5738540187163415
925,1.4206312872765743
926,1.4216969400921722
927,-0.6224015809426526
928,0.9517810603179924
929,-0.614909521087159
930,-0.6652734423555302
931,-0.5212022715855504
932,-0.9294997280880037
933,-0.8923560673407176
934,-1.2024201033738198
935,-1.1057132783018528
936,1.9510799987576943
937,-1.0287301063483807
938,-0.8241288804033334
939,-0.6925648607303883
940,-0.4760665807960298
941,1.6454282099821675
942,1.4438266718537873
943,-0.7657240575460385
944,-0.7486218652691627
945,-1.0733944302136447
946,-1.074710303779081
947,-0.853185155066603
948,-0.9073920631421103
949,1.1591396254220536
950,0.7643945406035588
951,1.9204605023349954
952,-0.8365749899849858
953,1.3004294621960093
954,-0.6292725577591747
955,2.984334218661949
956,0.3745968778981043
957,-0.06029899295105324
958,-0.5934438874480538
959,-1.3765323208492208
960,2.1837394123132277
961,-0.4548661825600017
962,-1.1081011721145189
963,-0.9981677275731334
964,1.4657632404632621
965,-1.0080296951469248
966,-0.8771434560161988
967,0.2508056544599233
968,2.0170645358451433
969,1.1732317463663546
970,-1.1619121556343301
971,-0.5514752071439939
972,-0.591711511150889
973,-0.782092239566779
974,1.199517127475382
975,1.745688600810207
976,-0.4901173770194237
977,1.290346391794342
978,-0.043342436202660345
979,0.9903586493735558
980,-0.6037348586587032
981,-0.8916423441413672
982,-0.964561828070012
983,-0.7884396455357254
984,-0.051844718379076685
985,2.0078493202890924
986,1.0827761684359134
987,1.4269540547795811
988,1.0893269795963247
989,0.8956548548433492
990,-0.8366137535912818
991,-0.5997107283163754
992,-0.0314695206456485
993,0.2030998342402039
994,2.4275219522858285
995,2.2691641985180415
996,1.7907351621242693
997,0.5962207060848633
998,1.161630248072857
999,0.09650530094656794
1000,-0.47075653744559914
1001,1.4397400965888636
1002,3.5941188430739723
1003,1.678529597411989
1004,1.414480873368834
1005,1.1354665511272533
1006,-0.7634451140184979
1007,1.2296767102742434
1008,-0.9160046999568668
1009,2.013217615209552
1010,-0.7971512180542288
1011,0.1632330342424393
1012,-0.14443351433931612
1013,-0.005058296503979371
1014,-0.7443127226149697
1015,-0.7190024405618127
1016,-0.6173885837638691
1017,1.3576117053805
1018,-1.3148234857544503
1019,-1.0417142298173598
1020,1.147243539414572
1021,1.4939233205983635
1022,-0.08090561618788893
1023,0.3084066544757422
1024,1.842554402658493
1025,-0.6388962557947412
1026,1.0004005748322984
1027,-0.7008889596297595
1028,1.0089048497288995
1029,-0.9223820449132153
1030,0.0713318394394979
1031,-0.832839725109657
1032,-0.6237845427194968
1033,1.714532175375278
1034,0.6684644126370736
1035,-1.1502699240409089
1036,1.5392810626183961
1037,-1.0263065534780003
1038,-0.7223718711696095
1039,-1.2240080336762222
1040,1.4223335523406937
1041,0.9397934204474874
1042,-0.6171210187109974
1043,-0.9598946581584996
1044,-0.6119284405590694
1045,-0.924043639031874
1046,-0.8616873503611125
1047,-0.9546602267288438
1048,1.0831411636154384
1049,-0.7356194223558316
1050,0.304957938574854
1051,-0.07528859739809125
1052,0.9386789869668686
1053,2.4373547414324213
1054,-0.23071588147872105
1055,2.2091638728297176
1056,-0.640728670076319
1057,-0.6877223647499092
1058,-0.04359252606206282
1059,1.8092915603431643
1060,-0.6590178326607717
1061,0.19498337165223817
1062,-0.23254244241404948
1063,-1.1862553473676167
1064,-1.0014148742220363
1065,0.687814729827879
1066,1.160182579649737
1067,-0.9727095152586093
1068,0.12914595071359958
1069,-0.7190922914527711
1070,0.6029269596715161
1071,1.489816006981881
1072,-0.8136916275100355
1073,0.6593852052544001
1074,-0.9950998026262067
1075,0.42710251163959057
1076,0.04270678017911011
1077,1.267664283520396
1078,-1.2197105173323144
1079,0.7661023253715122
1080,-0.5021847683341686
1081,-1.3020717265113217
1082,-1.1062973920319754
1083,-0.8719021647513319
1084,-0.6911761165642417
1085,-1.626725694808146
1086,-1.236805763269474
1087,-0.7147763685191397
1088,1.3877791997760567
1089,2.1123769078739234
1090,0.40456357794591963
1091,1.722159627745896
1092,1.7432224537200578
1093,-0.8043222029657154
1094,0.1482926970645353
1095,0.22127759838313815
1096,1.3259183017566916
1097,2.33158023792647
1098,-0.3951198903244482
1099,-0.28021207274561455
1100,-1.3158183081514883
1101,0.9229589924101342
1102,2.5973711167986426
1103,-0.5252800445480686
1104,0.156329760888191
1105,-1.0005720439452734
1106,-0.5427519401187356
1107,-0.7373990282415299
1108,-0.7273346606398717
1109,1.0670364002961346
1110,-1.2902419433911585
1111,1.2574622192842095
1112,-1.2506099897556677
1113,-0.19751287827447506
1114,-0.7315092746716977
1115,2.1617632656882866
1116,-0.7436338318379213
1117,1.4152407435835388
1118,-0.6207075326913629
1119,-1.015253175058615
1120,-0.7707209734925672
1121,-1.2282655240436524
1122,-0.9235538462822863
1123,-1.0672206652306653
1124,0.7223855187579666
1125,0.31817589167484883
1126,0.8844084032900927
1127,-0.26959023640135954
1128,-0.9937815898829748
1129,-1.2850983490121564
1130,1.0488543975153024
1131,-0.720999515252787
1132,-0.7207253794503751
1133,0.37434287008906725
1134,1.4404458603141828
1135,-0.4062914583909426
1136,1.4232059362244676
1137,-0.43977487124788744
1138,1.2462787511302416
1139,-1.0628688443106884
1140,-0.6488183807492914
1141,0.7092881408487548
1142,0.3306214532194234
1143,0.7282695281913526
1144,-0.5287760492915472
1145,1.1884536560786356
1146,0.03997676811387115
1147,-0.7989263136431531
1148,-0.8799842781748887
1149,-0.8107780185334049
1150,-0.019962803368686492
1151,-0.878320599074079
1152,-0.9723639995849295
1153,-0.04493766095917226
1154,-1.1291716743558717
1155,1.8294258974536541
1156,1.7086345988704286
1157,-0.6672264840252862
1158,-0.3882468088350322
1159,1.0506588970158603
1160,2.1638097416833943
1161,-0.9308117131502481
1162,2.3046605788841
1163,-0.5424369279680767
1164,-0.8031214354766788
1165,-1.1664298500556833
1166,-0.8055078350985114
1167,-0.13964850976594886
1168,-1.334194234319272
1169,0.15700390906693784
1170,1.2650630913056098
1171,1.734461132174277
1172,-0.9696723261404577
1173,-0.30452794042626574
1174,1.4569917567090298
1175,-1.0989552680479153
1176,1.0239147640375943
1177,0.9688385561582789
1178,-0.667496419219735
1179,-1.260296809489817
1180,-1.0084933560643028
1181,1.114328251652648
1182,-1.118701872835333
1183,-0.1479135187831274
1184,-0.8058099873844768
1185,2.1815228806418365
1186,-0.10356052693877763
1187,-0.8056974750323663
1188,-0.021580082215710412
1189,-0.5077152011717412
1190,-0.7475839259099052
1191,1.4283233700899396
1192,-0.8597546536321754
1193,1.4327229541039987
1194,-0.16022890258178452
1195,1.3539524109005765
1196,-0.7194050318525055
1197,-0.5718858431175384
1198,1.7735496621860958
1199,-0.8262602094342619
1200,1.1181364121923487
1201,1.0685267820071267
1202,2.3821561930214856
1203,1.7903132237969996
1204,-0.949730306031646
1205,-0.7399226710587177
1206,-0.8882058378248758
