,cell_growth
117,-0.010270300163550275
118,-0.010028345922287463
119,0.0036097622612100513
120,-0.0055283634682337796
121,-0.003484873691248389
122,0.007288517889070163
123,-0.008571970967915787
124,0.018909550554480126
125,-0.0018061183960831617
126,-0.0030936042334460123
127,0.012977180250996987
128,-0.00820646316068128
129,0.024961266149570113
130,-0.007675652752963076
131,-0.00703890480695063
132,0.006816819364428406
133,-0.00716737737660067
134,0.020696882778340243
135,-0.007232847696360317
136,0.018834610587386818
137,-0.0030370585694042738
138,-0.0025812321275242764
139,0.007283461228188848
140,-0.0070736129956757475
141,0.01240937430871176
142,-0.0057298899823604865
143,0.015252406976684488
144,-0.011552772927593066
145,-0.010901778625313196
146,-0.0024984130787258176
147,-0.006228454324512365
148,-0.0036140173172511114
149,0.008234253031706459
150,-0.00601810970625274
151,-0.006581687548094624
152,-0.026336410604215304
153,-0.00043951868434527935
154,-0.01959135049253215
155,-0.003731130323796137
156,-0.0016640176962832893
157,-0.008493885606511006
158,0.023142541366017066
159,0.00950158683571044
160,-0.013161342579588434
161,-0.004501929619199996
162,-0.008865330166991156
163,-0.01072625933128002
164,0.0201627367167736
165,0.0013052367878647702
166,-0.00857069847501902
167,0.004231610298089758
168,0.025789507770749787
169,-0.007936470854581148
170,0.011506782825161802
171,-0.01595877501111533
172,0.009739573742746288
173,0.017422079684658642
174,-0.018300007360306663
175,0.0006747042782145237
176,0.011162153663490373
177,0.025746408030384398
178,-0.006053286430687903
179,0.011490834449681658
180,0.006704317887487034
181,0.019370599813139596
182,-0.00750250559047919
183,0.04716285567085297
184,0.034324452015084855
185,0.008421681802442335
186,0.006209798468228907
187,-0.00895851927854538
188,-0.005993114926969874
189,0.00819637487490768
190,-0.0034652896085020438
191,0.019298161974991717
192,0.02513490410834311
193,0.03618683692847199
194,0.03757111508991309
195,-0.013664112044519542
196,0.020491205088363176
197,-0.009919055608575672
198,0.002580626454444438
199,-0.011690338138302373
200,-0.006155681557922316
201,-0.008836220284889682
202,0.021021291194062198
203,-0.008581809331691633
204,-0.007135842890955572
205,-0.009551554875443596
206,0.007568231213738545
207,0.010017303877386937
208,-0.00047301060603734585
209,0.024638179923267944
210,-0.005464485017982921
211,-0.001018354811022859
212,-0.0040837758158982955
213,-0.005540069526738439
214,-0.007031552209155692
215,-0.001971407092074625
216,-0.010380531399116452
217,-0.003511137659483974
218,0.032676400809921506
219,-0.00836441460496983
220,0.02327248869916007
221,-0.0021962308036849176
222,-0.004213636256133672
223,-0.0030945384012002384
224,0.018124509344182426
225,-0.0031487090137108376
226,-0.005038092080085525
227,0.0003968246844817669
228,-0.012026742762004458
229,0.024277788703691763
230,-0.005833380251537512
231,0.019662623636868316
232,0.0006881054619175172
233,0.009119003034796602
234,0.03321461592453071
235,-0.0023378358761603213
236,0.0029687196949920447
237,-0.003737654749482936
238,-0.010383369280153598
239,-0.004906208801614247
240,-0.00597554048732174
241,-0.012936151648121813
242,-0.01396296754928722
243,0.01921495211005392
244,-0.0067291209414184275
245,0.027307951067074926
246,-0.004919158678035024
247,0.012877365180473221
248,-0.005305069677378603
249,-0.007345616161417166
250,-0.008202321533426801
251,-0.009185853447847845
252,-0.0027410064734125633
253,-0.010316349829441665
254,-0.0034796545273737176
255,-0.00796217646683466
256,-0.004848203925685589
257,-0.0018278244428930706
258,0.0021037514190816453
259,0.003853821028501144
260,0.021385201258685538
261,0.027781343645973743
262,-0.013791371246337059
263,-0.005109263721435359
264,-0.004215872468052088
265,-0.00391142746656542
266,0.009492668580196864
267,-0.006906154224367782
268,0.0026171132927785188
269,-0.0058709114643463916
270,0.01517528929214255
271,0.0018556832613251621
272,-0.009223331483031186
273,-0.014367632705831654
274,0.02466965415072461
275,0.016655991039620215
276,-0.009374669977662065
277,0.022250450958495843
278,0.008646180729843819
279,0.03963121004203471
280,-0.004520032849595086
281,0.01755201167761152
282,0.03093711243864694
283,-0.0056579748734871815
284,-0.006185322409497124
285,-0.007632857057605543
286,-0.006123548872445123
287,-0.0032858306603459897
288,-0.017253495590039164
289,0.0016658070693198006
290,-0.0030725847559422426
291,-0.005779179322942196
292,-0.023889539952581935
293,0.028896007500621452
294,-0.0049823996055414115
295,0.005653923496235909
296,0.023480305068865087
297,0.005043806320187212
298,0.0004345779351489128
299,0.002485724944213915
300,-0.009231951913162811
301,0.016948710309911328
302,0.0071296521119672
303,-0.0019322178654984784
304,0.020161224599310707
305,0.0020186896616998795
306,0.013189899930836309
307,-0.004587525534682668
308,0.014518662474909178
309,-0.007085084636604261
310,0.005005520135808526
311,-0.006678201635994557
312,-0.003659124778939482
313,0.04276753386065744
314,-0.017566562067465857
315,0.006642223757596645
316,-0.008616313856416128
317,0.04239445421737201
318,-0.0031094070217517387
319,-0.005687005531128751
320,-0.011458138992102703
321,-0.010701326036044697
322,-0.0008162923802926825
323,-0.0034867843410117025
324,-0.002952291938875367
325,0.005931415865195837
326,0.010214745935549144
327,0.02300544031604863
328,-0.005347461603780017
329,0.0390361619356924
330,0.005174184482263686
331,-0.004047291336414294
332,-0.008346421418869801
333,0.014413193919366586
334,0.02348160290811563
335,0.01700381497246778
336,-0.011260155593186253
337,-0.012650521090211142
338,-0.010095559688285377
339,0.008642723330377716
340,0.016683445155279326
341,0.01597962429542915
342,0.03304661637600681
343,-0.0052187986858467745
344,-0.010344493820558992
345,0.02201958107900329
346,0.01279467416449731
347,0.0004749141212430826
348,-0.0013874715263758146
349,-0.0038317131913317335
350,-0.006179861539214994
351,0.008740816876902013
352,-0.011414277681259207
353,0.020213195280667867
354,0.04323936728155492
355,-0.010381726034314087
356,0.004541414245957702
357,0.013964828830997625
358,0.015446569605638246
359,0.005505000171957264
360,-0.012962921118542017
361,0.0005767419027143764
362,0.005442746392554228
363,-0.008058197760977465
364,-0.008748103182600655
365,-0.006647339299045374
366,-0.006075377460236994
367,0.003796721976919761
368,-0.0036962287214678
369,-0.005429279788517992
370,-0.00842108650486556
371,-0.0016622093703059365
372,0.016562479422501452
373,-0.008201000895196419
374,-0.006080276571515543
375,0.037432181160438886
376,0.024221994406280395
377,0.019470332712765565
378,0.004912451700500031
379,-0.002461284617359579
380,0.0038086676034482007
381,0.0120344036791879
382,-0.012311778278805493
383,0.003110566633268678
384,-0.006373859905332495
385,0.03356045748436239
386,-0.011246721612184929
387,0.019402618685230345
388,0.0004289977973761146
389,-0.007891741412047024
390,-0.00554289876763799
391,-0.00220631386680518
392,-0.007829589728661102
393,0.03461308365403706
394,0.009112256596535279
395,0.015843675629064673
396,-0.0127042014399776
397,0.027640471954763338
398,0.02385800673195319
399,-0.00840715994855476
400,0.02183934812326106
401,0.004288292824318529
402,0.003312415662529674
403,0.030838915436389832
404,-0.005861468235284921
405,-0.008677781447727134
406,0.01145955412005209
407,-0.002926094702723666
408,0.019183385907305017
409,-0.005464973893776486
410,-0.0014609358353243802
411,-0.0149019987145201
412,-0.00981655729676248
413,-0.004400383826534349
414,-0.018715062796751974
415,-0.0026476844316364137
416,0.007870104552792972
417,-0.012758970830543226
418,0.01797282059699191
419,0.01236603745038454
420,0.018120254316829537
421,-0.012258876893569507
422,-0.014395450893330173
423,-0.0051556951943748834
424,0.000336012427890849
425,0.02539864996964648
426,-0.008009993821796632
427,0.01631213798233412
428,0.016078861343345435
429,0.007206178276570055
430,0.005751289083515816
431,-0.003609055404015971
432,-0.0017581089881775435
433,-0.010125534087805236
434,-0.004455568610945646
435,0.003175694507568938
436,0.0010102112972535753
437,-0.004135427416731656
438,0.013116277253297634
439,-0.005994720255732934
440,0.004500160117356082
441,-0.0003672714551614202
442,-0.012688521976943923
443,0.013256781719497087
444,-0.003313742107575198
445,0.02709862533045686
446,0.0017351926154628345
447,-0.008691984318461942
448,0.012848121454399375
449,-0.002872434572883819
450,-0.008879372235681304
451,0.015223273141982454
452,-0.009511785291827621
453,0.004028415140190002
454,-0.002888950309031154
455,0.007975551102853806
456,-0.005616733695212493
457,-0.005997991861504469
458,0.03013936942189861
459,0.019442632688698763
460,-0.011094869736167051
461,0.012569538494943968
462,0.01401756186837147
463,0.014557476995705912
464,0.012595006307812899
465,0.012508624641554519
466,-0.004862938151097927
467,-0.013950253586776781
468,-0.0030986026913054306
469,-0.004018128640343954
470,0.01768164673716373
471,0.00949122495734916
472,-0.010459346439598663
473,0.049062142439645386
474,0.0046389153383868025
475,-0.0031103144961536397
476,0.012573026676425542
477,0.020147128955872114
478,-0.005733531073320271
479,-0.007605443459890744
480,-0.009986496080547802
481,0.016585187894570825
482,0.01033821932380967
483,0.022887891960643596
484,-0.011279339189307394
485,0.029384299037889427
486,-0.00972063046378078
487,-0.007600775811830089
488,-0.005564242681845292
489,0.003331587759543712
490,0.015704104837459182
491,0.020223623727883427
492,-0.005528067107187488
493,0.016200853303520796
494,-0.004255958291871036
495,0.015125838074997336
496,0.00620858539152495
497,-0.0017190878979772746
498,0.032333580232842114
499,0.020669314357304385
500,-0.020893142506665352
501,-0.007270620165005616
502,0.035384052753855116
503,-0.003804148766254336
504,-0.005759473699221566
505,-0.0005644703148182569
506,0.013817310529989552
507,0.017885896111422963
508,0.02267599548244224
509,-0.01258412947322061
510,-0.004121328841559265
511,-0.005914327288286937
512,0.0023673775542110234
513,-0.00819667849001604
514,0.009808461715670772
515,0.03252600870406747
516,-0.00799603777045943
517,-0.002178787488607272
518,0.018367917965557364
519,0.000518687291826192
520,-0.012843030314907763
521,0.01962766588959199
522,0.00251191644483173
523,-0.003606318189144373
524,0.023277646148620438
525,-0.00917720734531638
526,-0.010931508057025039
527,-0.004107651297070099
528,-0.016716635016277386
529,0.008340491362672545
530,0.022210904471305495
531,0.013849526284827773
532,0.01733537528898375
533,-0.016802151638979534
534,0.0064529745141754065
535,-0.0012547896577634703
536,-0.012798128173217552
537,-0.007660043002487182
538,-0.0062145385351491484
539,0.005130333953847206
540,-0.0040983312218962524
541,-0.004787789155417989
542,-0.01004384495703591
543,0.007739815720819762
544,0.00488399453758261
545,-0.013591648834966108
546,0.011831338061598445
547,-0.01880055395761579
548,-0.008163237348183269
549,0.007290879731256084
550,0.00391759004688047
551,0.015426269461416458
552,-0.003975224662956797
553,-0.010651707929323776
554,-0.011283268533161741
555,0.0012861937265158385
556,0.025159512911815663
557,-0.0059546002010747445
558,-0.011197894438179775
559,0.01740766567836871
560,-0.009290634132368664
561,-0.0005354112154466276
562,0.02145734106997524
563,0.009886869872704018
564,-0.004897832999723388
565,-0.010864837317431972
566,0.026067772163885488
567,-0.006787096118357576
568,-0.005611757835662368
569,-0.011480133768405112
570,0.009028399861515851
571,0.027370621931497457
572,0.015472042624665
573,0.02770607795289673
574,-0.003953235583847983
575,-0.006684472375747212
576,-0.002937070444354102
577,0.002315856087922452
578,-0.008048733680205413
579,0.004665950666210177
580,0.017444218953625
581,0.015569742535114598
582,-0.0037653978397094536
583,0.018929097484096286
584,-0.001831073131937792
585,-0.00994295678582302
586,-0.00500778662503797
587,0.009356452755882233
588,0.02079941499739903
589,-0.002959183686377783
590,0.012220855211094025
591,0.011404652961770262
592,0.0028087246866424684
593,-0.006376172041418049
594,0.021302550903098353
595,-0.006644038848584295
596,0.0034878193123709053
597,-0.009838760714212655
598,-0.004636344984686948
599,0.0060689601804679305
600,-0.0017127255719021999
601,0.015181381135237211
602,-0.0003291178904226977
603,-0.006321430576241817
604,-0.0033571818350164595
605,-0.0025810353978775575
606,0.023389378010886336
607,0.015636567120614713
608,0.0261085852624877
609,0.0037091514520931623
610,0.028429677900260925
611,0.005031344555485114
612,0.010443114482611765
613,-0.0076865236422142035
614,-0.011665460058318164
615,0.026315835663024412
616,-0.0036629730653085224
617,-0.00855423526961798
618,-0.005952574356562351
619,-0.0005171744535581816
620,0.0008306599098440078
621,-0.012363617897239118
622,0.006569215908066671
623,-0.008517599270021528
624,-0.004423249724110882
625,-0.005210575533070323
626,-0.004808678130054737
627,-0.00534707351778627
628,0.015968339974683592
629,0.03542790808062629
630,-0.0028040791525444178
631,-0.009863060966347112
632,-0.018666409873994483
633,-0.006744592440155063
634,-0.0003396704192965931
635,0.013303415384080905
636,0.008500280267175309
637,0.0038327242952375293
638,-0.00025128083270603563
639,-0.0016964468313534393
640,0.018313981635504056
641,-0.009335524225705341
642,0.006608455219789737
643,0.0133789710084104
644,-0.020854008295352278
645,-0.012687999831192861
646,0.005126121856027159
647,0.0014459245232237943
648,-0.011714563173592199
649,0.008880980087257276
650,0.001038927315779999
651,-0.0024886317199781884
652,0.010292920365914282
653,-0.006874721342589624
654,0.007781024470699602
655,-0.009848061422231246
656,0.020987860805529928
657,-0.009062345697502278
658,0.00021733104311932872
659,0.0007037128489930008
660,-0.007279888236191588
661,0.03170514301333146
662,0.006115511925717021
663,0.0030238463537632563
664,-0.004641506368550656
665,-0.0019616210868429276
666,-0.004857037107588271
667,-0.00042890758797327805
668,0.0011931801916771807
669,-0.0035604028841737614
670,0.008597014091372484
671,0.010380213413391598
672,0.0164139269916992
673,0.016666064043208344
674,-0.006566847260103352
675,0.005843252760563004
676,-0.013638312074829758
677,-0.007169171096096068
678,0.009017473431243624
679,0.006964665307351754
680,0.0019166951490961898
681,-0.012050850144177524
682,0.011612186443529243
683,0.021863650460410985
684,-0.009191122898714765
685,-0.0019342796059984198
686,-0.0012604446734326331
687,0.021666410916656758
688,-0.0032589325475353794
689,-0.014938748734508067
690,0.025066790373616477
691,0.02790686129529753
692,0.024260935731523936
693,0.005122497107688658
694,-0.01263393167633936
695,-0.0038544991385767633
696,0.0075598113474713196
697,0.012365595083634698
698,0.029253528240753696
699,-0.006205729798128279
700,0.009544371827139029
701,0.013477420867823234
702,0.011875281518353467
703,0.010871038166433386
704,-0.005508164495102126
705,-0.009058408626115066
706,-0.0037363443558134438
707,-0.008735672134420419
708,-0.003961380271782083
709,-0.003451428105409049
710,-0.005387087823503407
711,-0.00797383984477946
712,0.009774071156495442
713,-0.0034430858812231255
714,-0.01906581531240953
715,-0.004152654411383849
716,0.04045160183959784
717,-0.01293035942668703
718,-0.007366224680667703
719,0.040538019439318895
720,-0.0056696782887569646
721,-0.009189668433659379
722,-0.011802512280958985
723,-0.013668316911193542
724,-0.01864525286454677
725,-0.0037870481021160204
726,-0.005994920051814299
727,0.015935756600073597
728,-0.012729412467712855
729,0.024270925236908308
730,-0.013255482899947796
731,-0.014846645429906963
732,-0.0044049450732361285
733,0.017068083547343692
734,-0.01250136493739551
735,-0.01215760149589241
736,-0.005412740627050221
737,-0.003615696998247745
738,0.01573230930244292
739,-0.001800240737905634
740,-0.007577162484905277
741,-0.005957096764203566
742,0.003777137797000748
743,-0.010870552459396249
744,-0.005262816048042347
745,-0.002783775175703424
746,-0.010238482049492672
747,0.007747468581286258
748,0.0326303191953499
749,0.015298168154925065
750,-0.00574576590824689
751,0.010819019085081956
752,0.03557595791356014
753,-0.008335402260403765
754,-0.01467524785802273
755,0.009937144524110826
756,-0.011489270967116999
757,-0.0011670565513537494
758,0.026162240979515295
759,0.005120863920993701
760,-0.004600880594873291
761,-0.01554686655408983
762,-0.008140725209517169
763,-0.00453927128231683
764,-0.01835208336990198
765,0.017547947817785497
766,0.024868628847653635
767,-0.007257466214666303
768,0.002461716445829376
769,-0.00931119634737026
770,0.004952889794792391
771,-0.005703520666724776
772,-0.009773285279291244
773,0.03186437187346535
774,0.012646976267651253
775,0.030405106813545208
776,-0.01015322641964487
777,0.01545382029755842
778,-0.0154359552651168
779,-0.008062034230817361
780,-0.010967290175284361
781,-0.011759575810988299
782,0.015697049155757117
783,0.014517162928239699
784,-0.014987317444748275
785,0.0016926397220300333
786,0.005946135924171407
787,0.003630593769585614
788,-0.0004775404764780962
789,-0.006705878872745911
790,-0.008388080018522814
791,0.022078424563836834
792,0.021600170310528494
793,0.004980884553263574
794,-0.004672141306595813
795,0.006777102577382783
796,-0.0011703546828753103
797,-0.005064266389609454
798,0.024797916315039817
799,-0.00034779129983273743
800,-0.005951364504418101
801,-0.010451469083702378
802,-0.007477084355649782
803,-0.005480594075657967
804,-0.00942151030522137
805,-0.00649240546067711
806,-0.008955893487550501
807,-0.011180834230327346
808,-0.01286652494748867
809,0.016803481038015544
810,0.021541162195042717
811,-0.022674201845248414
812,0.009379370410920962
813,0.008994477227734573
814,-0.00666370401002489
815,-0.0014480260401747238
816,-0.00912558647262716
817,-0.008008880936190834
818,-0.007687512935972307
819,-0.00449560038644511
820,0.017811589072030943
821,-0.007237220870365893
822,-0.010724505992987668
823,-0.011891643774192218
824,-0.010369867089694618
825,0.01900886791881647
826,-0.012378318938573848
827,-0.013570378475117606
828,-0.008492576167477095
829,0.03341713683824105
830,-0.008916070517109456
831,-0.005531667082219999
832,-0.003412049548370636
833,0.008777692797429765
834,-0.0027772461424237136
835,0.013639288395851443
836,-0.005241130775555704
837,0.017116859558708813
838,-0.0011112450515254983
839,-0.03649029192450045
840,-0.023881711402956234
841,0.03244101247177051
842,0.010243492289999323
843,-0.004837856156337472
844,-0.009139341927021918
845,0.019856697773031232
846,0.030694997823761117
847,-0.007300475185104456
848,-0.012637083659519155
849,0.02044857752847748
850,0.014206817756863416
851,-8.681941156487202e-06
852,0.03752132660566318
853,0.011293778150087674
854,-0.004142019351172819
855,0.006283812614064882
856,-0.00736129810040682
857,0.0123249161152095
858,-0.0012597486515929883
859,0.002810961915323882
860,-0.010640985056246019
861,-0.008058318116553128
862,-0.0026975450434352927
863,0.017006100895414166
864,0.021600621822838003
865,-0.008902697679590723
866,-0.004032163730909373
867,0.018504118536898897
868,0.015898267186829795
869,-0.0010628947803301887
870,-0.00564776220835279
871,0.019525322353140362
872,0.022498547445052957
873,-0.01066636297148224
874,0.031710063438866155
875,-0.0017536117522978973
876,-0.016170346717881628
877,-0.0008141728901522824
878,-0.004563201680398472
879,-0.004650375192953175
880,-0.010670620217866475
881,-0.00804236127083264
882,0.025471547935106687
883,0.016682711248528825
884,0.015932903048889273
885,-0.0008434420873728634
886,0.012906998956196696
887,0.03998572818948528
888,0.024028619929228168
889,-0.021157303985153707
890,-0.008573442221849664
891,0.00958814564333682
892,0.015755214753175702
893,0.019300601800277113
894,0.009817611682657046
895,-0.0006389579025346167
896,-0.007148141618432913
897,0.011102429165421016
898,0.038542048723785076
899,-0.0036096659618820672
900,-0.01312841591266839
901,-0.008252397554434335
902,0.010790343402275618
903,-0.014913528928155608
904,-0.014817903304821245
905,0.026660784307470986
906,0.020246979135886297
907,-0.007715577421289181
908,-0.005140701822463299
909,-0.008709402605899372
910,-0.011905247791098325
911,-0.008011606034149762
912,0.01602925246802288
913,-0.010864441831320681
914,-0.006724945456848985
915,0.018972256130162884
916,-0.004333818773045321
917,-0.003892381374439332
918,0.011723106641745659
919,0.008312871686851473
920,-0.005166688982146571
921,-0.025132915491588692
922,0.0134937284978935
923,0.009996534145543653
924,0.016960453596756204
925,0.004206184240123108
926,-0.006289750619437512
927,-0.003737777949358414
928,-0.006992702010644512
929,-0.006852172000385996
930,0.0012610924232206815
931,-0.0059703126759957925
932,0.0028968349382856398
933,0.0003988858411013337
934,-0.007803848147590571
935,0.03919066331502859
936,-0.013381903010101615
937,-0.007100969812433401
938,0.020391354822741677
939,0.01577220467285224
940,-0.00506680590754711
941,-0.010665133519807413
942,-0.003309523056790109
943,0.010725494334525307
944,-0.008230825232601815
945,-0.009048116972921535
946,0.004466983101809652
947,-0.006250688292780501
948,0.0017995599711498795
949,0.0034017488007676935
950,0.01408784069427029
951,-0.010430329180227774
952,0.0030610239989619092
953,0.010684374356792916
954,0.005420798084798312
955,-0.011269596562641407
956,0.004269814024535319
957,-0.005582351205148199
958,-0.001572863213821829
959,0.015476539307359672
960,-0.011072325271587025
961,-0.005839435655079395
962,-0.005684710906756633
963,0.005789730777016573
964,0.004265114253647793
965,0.014800281429478099
966,0.015526640273877538
967,0.00017438110559124068
968,-0.005075871567433147
969,-0.007799421622577028
970,0.013822959675357682
971,0.01890359824964156
972,0.012965939314073674
973,-0.009741090699627938
974,0.018335938486363192
975,0.03038500495138428
976,0.05655734500346519
977,0.028409696561618517
978,-0.0014563081688359996
979,0.02028956769313548
980,-0.006234163167023872
981,-0.013058889400869855
982,-0.0035899845980754685
983,-0.007926992341286817
984,0.027003768206608863
985,0.019717812516884408
986,-0.008773183757998826
987,-0.006431460340400745
988,-0.01014349232800336
989,-0.003725685825237505
990,-0.009239724142230918
991,0.015306700054014041
992,0.029137017008892572
993,-0.0033222355502139597
994,0.019303857043646094
995,-0.009618904077707565
996,-0.007898487167277465
997,-0.005673431173538783
998,-0.003931242423898866
999,-0.0012871151508755767
1000,-0.0063439503599199976
1001,0.026665343790347813
1002,0.005918829867199697
1003,0.013051926587290342
1004,0.0383636564961553
1005,-0.003763916830473326
1006,0.0029865600837342223
1007,-0.0118569804850224
1008,-0.009436248900238456
1009,-0.004766545477864102
1010,-0.0067361931279746115
1011,0.008512259058399982
1012,-0.01298169930601717
1013,0.013189716109793673
1014,-0.005556452638721519
1015,0.03157085576401115
1016,0.006459305616210664
1017,0.02508689940186162
1018,-0.001546187374429338
1019,0.00432075429513018
1020,0.021264261374898202
1021,-0.004823457034513409
1022,-0.0030572689023340336
1023,0.04328304707184603
1024,0.008806904390823211
1025,-0.00624445394728218
1026,-0.013092563343938277
1027,-0.009919625069004012
1028,0.0015520608127830109
1029,9.143581924250799e-05
1030,0.00964910935935819
1031,-0.006112777631805566
1032,-0.004437886739227996
1033,-0.010974908279562323
1034,0.006824537897331562
1035,-0.005178708296047917
1036,-0.010246555271895311
1037,-0.009448181669926281
1038,-0.00916973701703371
1039,-0.011451798175503033
1040,0.005607536536458527
1041,0.0006052001008432136
1042,0.014693188574064887
1043,-0.0060559993740335605
1044,0.004022563160817745
1045,0.021987712573235802
1046,-0.006641819481145506
1047,-0.006792598737692275
1048,-0.00876662893587902
1049,-0.004876917474265284
1050,0.021333574318676485
1051,0.017690080444339368
1052,0.016289480631727707
1053,0.0178957000530733
1054,0.020419131788563378
1055,-0.009680801580540735
1056,-0.01392486133806986
1057,-0.0002820348304195576
1058,-0.004140491691355876
1059,0.01053976805773669
1060,0.02214726713565314
1061,-0.005568616882698056
1062,0.00019625619956109563
1063,-0.00611277097937557
1064,-0.008551947182009028
1065,0.00628018423467408
1066,-0.00946595281975796
1067,-0.013423690859861401
1068,0.0010690078479498692
1069,-0.008342367142053534
1070,0.00862627990566552
1071,0.02756765507488094
1072,-0.014428602076387631
1073,-0.013896591314502604
1074,-0.006183940424936811
1075,-0.012458556333045665
1076,-0.00480500722475143
1077,0.004013836052110013
1078,-0.007222395811214107
1079,-0.006347381269478189
1080,-0.013682939710475628
1081,-0.009135577541069773
1082,-0.0007344206871604994
1083,0.018403614816690967
1084,-0.007267185924420304
1085,0.01585901057424212
1086,-0.0051059916330802495
1087,-0.00840421385925789
1088,-0.004496398144757774
1089,-0.0007305474565771908
1090,-0.0032677152332139894
1091,0.017885674590170042
1092,0.009152252390005361
1093,0.019809360840596767
1094,0.009594253271262792
1095,0.0025091337616402107
1096,-0.009459540627931732
1097,0.0007542388387917764
1098,-0.0005545135382454917
1099,-0.001416254455486993
1100,-0.00377090847037391
1101,-0.004444687057064782
1102,0.0035320993900261333
1103,-0.00752547655428891
1104,0.002076406325113337
1105,-0.009941916078999876
1106,0.011472431558814875
1107,0.008597358348310444
1108,-0.005903663107025059
1109,-0.00010279550730574183
1110,-0.008283661240399637
1111,-0.0004795740649986095
1112,-0.006507849275566986
1113,0.012037974674873156
1114,-0.008201180291240348
1115,-0.011184276466758633
1116,0.01113005043435609
1117,0.012340090771134293
1118,0.005387121392967586
1119,0.00471656576628636
1120,-0.0061686807787749666
1121,0.009732781349920247
1122,-0.019023526423759984
1123,-0.006747582124289377
1124,-0.002667351678761254
1125,-0.005706569917524051
1126,-0.0016070938802911355
1127,-0.008522863427210906
1128,0.024312764967266653
1129,-0.010139316350812172
1130,-0.013765121827033636
1131,-0.0006041191301754308
1132,-0.002888022472964135
1133,-0.006783253664924382
1134,-0.00920825412063427
1135,0.013924234957767364
1136,0.026739240099866474
1137,9.420255216135061e-05
1138,0.0005604333578529686
1139,-0.01305410387073456
1140,-0.005618069410174148
1141,-0.019920454282235045
1142,-0.011029274192143468
1143,0.017014128123642336
1144,-0.005092913391975105
1145,-0.012855614624123388
1146,-0.022704807564578443
1147,-0.005504228454864535
1148,0.015592412971581501
1149,-0.004921352917463974
1150,-7.254318796706682e-05
1151,0.01585867110702484
1152,-0.003800612254969434
1153,-0.002225530923614938
1154,-0.007647968539126956
1155,0.01498426303332174
1156,-0.007249957559026081
1157,-0.007009700700630256
1158,-0.0009787989630969662
1159,-0.017929480099583284
1160,0.0028512199561272302
1161,0.013391616026828812
1162,-0.0030251156623219053
1163,0.041133267552607156
1164,-0.0075885558163777305
1165,0.03615525793943752
1166,-0.007003267771779564
1167,-0.012369013464940792
1168,0.02766392286399234
1169,-0.0033060182783036796
1170,0.003292505602605763
1171,-0.00816340450849575
1172,-0.004785100223213702
1173,-0.0035110461643162055
1174,0.0012394190544782562
1175,0.011867105091742458
